time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,x_accel,y_accel,z_accel,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.80283,449.80283,449.80283,449.80283,0
0.06,0.0,0.0,0.00423823046570586,0.0,0.0,0.0,0.0,0.0,0.14126658746781035,0.0,0.0,2.3541159495208785,0.0,0.0,0.0,449.7252,449.7247,449.7243,449.7241,-14.99802213240519
0.12000000000000001,9.771114310556467e-11,-4.2754600251865666e-11,0.01694203355231294,6.283185254421946,6.283185186593904,0.0,9.77209657497259e-09,-4.275647925371709e-09,0.2821684902395939,4.886293853590325e-07,-2.1378709377321397e-07,2.3473907070349576,-2.638103519798393e-06,-6.029960877601228e-06,0.0,449.2701,446.4678,448.6227,447.3371,-14.989126922689522
0.18,-2.3675529606765916e-07,-8.877137006084484e-08,0.03791897793617621,6.282910504192973,6.282693530383421,0.0,7.852384124210483e-06,-1.5449992532436597e-05,0.4170227629003137,0.001183248382983246,-0.0009378847817346438,2.2460299355735924,-0.0158167752809276,-0.034466641755355756,0.0,449.39996,446.58426,448.74142,447.45004,-14.97270557904914
0.23999999999999996,1.8974758022547412e-05,-1.0881563600358179e-05,0.06698948287676443,6.2816857887801785,6.280132760246598,0.0,0.0008698262404747423,-0.00045851690050550324,0.5519376378355387,0.02372826744257005,-0.011879842840657594,2.2464304155679597,-0.031704782187736785,-0.0690845740760448,0.0,448.2703,448.24915,451.21722,446.4886,-14.9489830109225
0.3,0.0001542318881574771,-7.7317324809229e-05,0.104192087738872,6.279183729445457,6.2759833681767105,0.0,0.004083703882027351,-0.0019619133454905984,0.6880741700628736,0.07025208043175053,-0.03355963771144375,2.2660895694152745,-0.08995643743971447,-0.06930076962982129,0.0,448.4219,448.40308,451.37726,446.63574,-14.918061564642876
0.36000000000000004,0.0005725900515623904,-0.00030241914337840713,0.14956114274957497,6.273186126528174,6.271821578302234,0.0,0.010307408000579896,-0.0061221372296976564,0.8241317433738949,0.12044805550123476,-0.09189328170779057,2.2639814718815745,-0.14827792467123685,-0.06948818177079776,0.0,448.52927,448.51556,451.49426,446.73798,-14.880102952490233
0.4200000000000001,0.001454799185498709,-0.0009215094749365468,0.20308309268003127,6.263688832029253,6.267649807574788,0.0,0.0195457633837179,-0.015469146295211855,0.9598105109220328,0.17070446902217648,-0.1923731813249768,2.2566457102162474,-0.20659591205604597,-0.06961225781207724,0.0,448.1527,448.15036,451.12784,446.35745,-14.835438564300759
0.48000000000000015,0.0029810480143083198,-0.0023205864344010623,0.2646823915319194,6.250692155978154,6.263473390002087,0.0,0.031774114803119397,-0.03249180187522633,1.093341502044749,0.22048733592200168,-0.3341726144688454,2.219505481912068,-0.2647482245929933,-0.06959637099849515,0.0,448.0391,448.04333,451.02176,446.2367,-14.784576733365352
0.5400000000000001,0.005330765866602954,-0.005035260942319046,0.3342473952156109,6.234206086054707,6.259299548330407,0.0,0.04699292426334575,-0.059689729750977534,1.2252847019412223,0.2702590479334993,-0.5175268995832409,2.1911611258030446,-0.3226864216296799,-0.06949945423491824,0.0,448.3042,448.3123,451.29114,446.49057,-14.728215163236289
