time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,x_accel,y_accel,z_accel,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.6000000000000002,-0.0013391788131878423,0.0012076331273704988,0.3336871912971793,0.0028894214274659547,0.0035862640643422594,0.0,-0.008644971644062525,0.00762956023487185,1.0741492791593887,-0.038636980659794755,0.03173557888251207,1.5573766319104192,0.004497234439360689,0.009437864586541165,0.0,433.68787,433.6865,434.08398,433.96274,-14.720568913773155
0.6600000000000003,-0.0019326733265593327,0.0017249477498999064,0.40074165729580197,0.0031307258359989376,0.004152237596448671,0.0,-0.011194506406261382,0.009639593943284003,1.160914854391381,-0.044604101111329904,0.03443237722530861,1.442902878665728,0.003053324655007655,0.009422945546598692,0.0,431.56747,431.54224,432.0161,431.8654,-14.662736287760477
0.7200000000000003,-0.002689688005714977,0.002366744665178132,0.4727873258110955,0.003278721577495425,0.0047116768224180205,0.0,-0.014094635628246031,0.011769785455052917,1.2405238046803948,-0.05040604595208012,0.03608657120461419,1.3236696287855807,0.0012664483199754692,0.009125330665359383,0.0,429.8894,429.83627,430.3929,430.2094,-14.600534565867257
0.7800000000000004,-0.003631027281132517,0.003138349049523697,0.5494371118287161,0.003312139129596048,0.005246748862795414,0.0,-0.017336072812253658,0.013955489295726565,1.3143864659240028,-0.05599352796184031,0.03659407692204346,1.2279384122616346,-0.0009013017361487595,0.008499674202248043,0.0,427.6057,427.52106,428.16757,427.9476,-14.534353829723212
0.8400000000000004,-0.004776131630064524,0.004040523795985714,0.6302910781047603,0.003207465760356243,0.005737045548878328,0.0,-0.020882192396483618,0.0161090897975285,1.380667513356897,-0.06089427623199674,0.035565268998430495,1.101743918010177,-0.003486904176101648,0.007507267383397074,0.0,424.99374,424.87405,425.61768,425.35913,-14.46455734661301
0.9000000000000005,-0.006141930220447757,0.0050684771987474005,0.7148662774485304,0.002939350807319663,0.006159904291966889,0.0,-0.024685852452511762,0.018133008107749347,1.438434453106273,-0.0649309318651731,0.032832778983179114,0.9601022195213369,-0.006508102808745715,0.006112158138167692,0.0,422.20944,422.0502,422.89832,422.599,-14.39157190283014
0.9600000000000005,-0.007742175085833761,0.0062112389139735765,0.8026390420963847,0.002481372865207554,0.006490313069439146,0.0,-0.028688215732339636,0.019918893335188245,1.4872617847910083,-0.06790566082950682,0.028217988026894097,0.8114389616569759,-0.009983386546520269,0.004267723823083144,0.0,419.12766,418.92554,419.88266,419.54266,-14.315864011291907
1.0200000000000005,-0.009586580011754445,0.007450957985361359,0.8930495152300097,0.0018065466182557444,0.006700789995522705,0.0,-0.03281337239379246,0.021345832201173455,1.5263690434375665,-0.06952894401516818,0.021515253792210354,0.6498506714463301,-0.013902504013206156,0.0019432843662431825,0.0,416.4665,416.21832,417.28745,416.90765,-14.237921337378266
1.0800000000000005,-0.011680293592000252,0.008762345023852236,0.9855566012904742,0.000888547099317627,0.006762002003124934,0.0,-0.03698505639011951,0.022286742659939664,1.5571589641617416,-0.06979463581537315,0.012619849192401944,0.5116072979393722,-0.018252515836792913,-0.0008931637865717264,0.0,413.1581,412.85968,414.04404,413.62396,-14.158230728746954
1.1400000000000006,-0.0140228088817435,0.010112014192303512,1.079606851195205,6.282887040214973,0.006642637005853658,0.0,-0.041090921883865324,0.022599381097544,1.5778210784028486,-0.06809801268232767,0.0013001008479130527,0.3433076417311099,-0.023025210320846777,-0.004277529154669089,0.0,359.4817,362.31705,363.5873,363.7869,-14.07724755775881
1.2000000000000006,-0.016581195384185753,0.01146022356043467,1.1706069702879274,6.281546079036648,0.007079383342430745,0.0,-0.04420054517811741,0.022246745615060657,1.4556808427338914,-0.052516461333243857,-0.009392876754337559,-2.0295296989789255,-0.021030938178415122,0.023815874908795043,0.0,280.34213,284.31714,286.20557,286.59247,-13.997319506800617
1.2600000000000007,-0.019296716965755082,0.012778957417683345,1.2488663719434203,6.280346646982501,0.009282535156056149,0.0,-0.04639999956057901,0.021658157546787855,1.1533241746252638,-0.0399408011676784,-0.011778569083014145,-5.026015669959275,-0.01798714859361445,0.054615772683348565,0.0,279.32425,283.2334,285.2511,285.5821,-13.92594008833279
1.3200000000000007,-0.02216607525159926,0.014052363946447913,1.3089886495505219,6.279320431828873,0.013313970557494947,0.0,-0.0494064535136897,0.020743222031026975,0.8510292392544947,-0.05631415487375051,-0.016942238537061255,-5.028015478246359,-0.015392694263484958,0.08475851280802596,0.0,278.44794,282.2811,284.41608,284.69836,-13.87008316048167
1.3800000000000008,-0.025253230657431743,0.01526233210790288,1.350969295766599,6.278441794956656,0.01913191394043423,0.0,-0.05373594912747827,0.019550074850883635,0.5485218140330808,-0.08121210126745408,-0.021335669573165423,-5.034606555492818,-0.013187081836119285,0.11416084497770451,0.0,277.87183,281.62952,283.86502,284.10977,-13.830674163104653
1.4400000000000008,-0.028652830315409064,0.016393399242180917,1.374797195237892,6.277689342046013,0.02669262268790007,0.0,-0.05989492558213964,0.018118934394211313,0.24585512213800442,-0.11446003882115152,-0.025087792974661082,-5.040358413662807,-0.011278877412385676,0.14283991080287184,0.0,276.85742,280.53293,282.85455,283.07053,-13.807783763036342
1.5000000000000009,-0.032488285474353826,0.017432591355647953,1.380418812592806,6.277046630192416,0.03594953063403139,0.0,-0.06833333325880304,0.016492879717973224,-0.05843818768963807,-0.15502451993512156,-0.028138248334712387,-5.070620891894638,-0.00960131709727547,0.17068088065390274,0.0,275.6743,279.26202,281.65707,281.85095,-13.801531566085227
1.560000000000001,-0.03690898344739805,0.018369364696180637,1.3677087001414354,6.276500948338352,0.04684963605602466,0.0,-0.07946612102622594,0.014709893836256793,-0.36529173380267765,-0.20228624803800607,-0.030569967187309997,-5.116641536418164,-0.008100314776446915,0.1975828715213671,0.0,274.39465,277.89108,280.34552,280.5258,-13.812127633815274
1.620000000000001,-0.042087862237183825,0.019195355084904667,1.3364892307895848,6.27604302923498,0.05933622328617094,0.0,-0.09366265030969319,0.012804703395495368,-0.6755069728194536,-0.2554595388244611,-0.03243501730971988,-5.176059150690963,-0.006711462912328046,0.22352394739599993,0.0,273.21405,276.616,279.1179,279.291,-13.839857298334852
1.680000000000001,-0.04821911814970441,0.019904138398934006,1.2865461404950096,6.275667186639254,0.07335138185310264,0.0,-0.11126210846127754,0.010807360871258232,-0.9895063854382973,-0.3140394778793523,-0.03380720969123897,-5.242658771147383,-0.0053839394184417725,0.24848391742516696,0.0,271.80032,275.10287,277.63593,277.81363,-13.88506609695951
1.740000000000001,-0.055514456781971235,0.02049119698728547,1.2176190726130265,6.275371565885562,0.08883480450719894,0.0,-0.13250692959409216,0.008751514195333522,-1.3084044228711282,-0.37633733979440587,-0.03462078118090406,-5.327992208067696,-0.0040285085258138665,0.2724002066501658,0.0,270.30875,273.50293,276.05405,276.24902,-13.948152772009436
1.8000000000000012,-0.06419865353493495,0.02095395885522509,1.1293893251630955,6.27515979171044,0.10572216706936377,0.0,-0.15759020390348477,0.0066685203101690205,-1.6330314668637218,-0.44152600654045054,-0.034908309211182785,-5.427323789016184,-0.0025499407992438617,0.2951983935420019,0.0,268.56223,271.64914,274.2146,274.42148,-14.029583472865774
1.8600000000000012,-0.07450490875168661,0.02129183432771335,1.0214777264552264,6.275038366067683,0.1239465197848979,0.0,-0.1865981967679326,0.004593210638111744,-1.9645730433077073,-0.5077701399773452,-0.034608449333699574,-5.5465819566477315,-0.0009916548070549736,0.31686853113806396,0.0,267.1949,270.1746,272.7437,272.9664,-14.129886533343987
1.9200000000000013,-0.08667361111959,0.02150604167028144,0.893470265328206,6.275012697897857,0.14344162514342695,0.0,-0.21968757337063477,0.0025508313199725657,-2.3030030620248567,-0.5763688910514535,-0.03388760983804818,-5.665501018167884,0.0006767015659015875,0.33744892183834563,0.0,265.95377,268.81802,271.38754,271.61127,-14.249643462241359
1.9800000000000013,-0.10095165850992427,0.021599429265134067,0.7449385816338395,6.275087119296179,0.16414130646478142,0.0,-0.2569176089801624,0.000570430045333815,-2.64882547670544,-0.6456601211583044,-0.03268473458753884,-5.792898878135892,0.0023444756450185684,0.35689510302534727,0.0,264.31824,267.07,269.61325,269.85776,-14.389456062921827
2.0400000000000014,-0.11758309124805408,0.02157679136295265,0.5753940567881105,6.27526455019926,0.185977939492183,0.0,-0.29813059289804106,-0.0013124076643929916,-3.0035458113307327,-0.711907985844576,-0.03089832344758214,-5.94550151747825,0.0041552382884994105,0.3752073594268844,0.0,263.18713,265.81442,268.33426,268.59436,-14.549967074939612
2.1000000000000014,-0.13680905343878452,0.021444594572241394,0.3843086570782853,6.275552817852024,0.20888291646476187,0.0,-0.3433941919592871,-0.0030773748864620304,-3.3669686406532238,-0.7791139579758563,-0.028778316124154435,-6.094817670841051,0.006072227695214035,0.39234713650977776,0.0,261.7289,264.21112,266.72745,266.9865,-14.731869084159236
2.1600000000000015,-0.1588648856725464,0.021210852443104746,0.17111885845557984,6.275955705459179,0.23278230236630915,0.0,-0.3924421625613694,-0.004693456170296416,-3.7404741641687953,-0.8415195195182357,-0.026155706787391323,-6.26717532377181,0.007969841520734442,0.40815513586988994,0.0,260.38562,262.69702,265.23184,265.46912,-14.935873901127056
