time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,x_accel,y_accel,z_accel,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.02448,450.02448,450.02448,450.02448,0
0.06,0.0,0.0,0.004259813635405512,0.0,0.0,0.0,0.0,0.0,0.14198595636500155,0.0,0.0,2.366102433816086,0.0,0.0,0.0,450.40326,450.40277,450.40237,450.40216,-14.99801206002322
0.12000000000000001,9.815337419585018e-11,-4.294810723150449e-11,0.017072794114175536,6.283185254342403,6.283185186412101,0.0,9.816325679147754e-09,-4.295000056525686e-09,0.2850877932813319,4.908409904464561e-07,-2.1475473616066522e-07,2.384033603755416,-2.6420812942177804e-06,-6.039052932699608e-06,0.0,449.5735,446.77112,448.92603,447.64032,-14.989050791273847
0.18,-2.3779231697776594e-07,-8.883351138600277e-08,0.03825413439619843,6.282910329666947,6.282693324700064,0.0,7.835143207706699e-06,-1.5474861781409727e-05,0.4209159815582503,0.0011845564449406902,-0.0009395983754521531,2.2622360800467103,-0.015828609327518364,-0.03449073572868976,0.0,449.68478,446.86893,449.02612,447.7346,-14.972469153211467
0.23999999999999996,1.9005789060707766e-05,-1.0902099054541352e-05,0.06758551890714301,6.281684728259448,6.280130906940009,0.0,0.0008713605983496592,-0.00045939961746413254,0.5567395294541004,0.023771828513594422,-0.011903006744329824,2.261541693941177,-0.031728581674460896,-0.06913252741942713,0.0,448.41107,448.38995,451.3581,446.6292,-14.948528498279108
0.3,0.00015445711433489853,-7.744186675317198e-05,0.10508939361132413,6.27918122835621,6.275978644894941,0.0,0.004089216483664748,-0.0019647519994503587,0.6933137799807801,0.07033988232082285,-0.03360253073343286,2.2733536613787924,-0.09000147086116092,-0.06934836046651599,0.0,448.28094,448.26212,451.23642,446.49457,-14.917346322891538
0.36000000000000004,0.0005731457134270661,-0.00030270920295754673,0.15075847183933294,6.273180931373165,6.271814002635125,0.0,0.010312918141571325,-0.006124734346723437,0.8288926164665851,0.12044831495833218,-0.09188548387987801,2.2559918561002146,-0.14830860391627534,-0.06953561888181393,0.0,448.54196,448.52844,451.5072,446.75055,-14.879114061550908
0.4200000000000001,0.001455867732667451,-0.000922081174019258,0.20456658385915244,6.263681792409159,6.267639432060314,0.0,0.019557654391718585,-0.01547614208008662,0.9645877822030899,0.17082221074749152,-0.19245425342936093,2.256896802060019,-0.20663261844739667,-0.06965737198249321,0.0,448.63068,448.62866,451.6062,446.83533,-14.834190531210876
0.48000000000000015,0.002983808767788871,-0.0023227243662730756,0.2664980318724908,6.250682870553479,6.263460390722024,0.0,0.03181981973574604,-0.032539919078609834,1.0996337946039136,0.2210953871490941,-0.3349693531412163,2.2446771637988414,-0.2648532773182013,-0.06963733364860666,0.0,448.6167,448.6212,451.5997,446.81415,-14.78305149381968
0.5400000000000001,0.005337682468700543,-0.005042443287014981,0.33649527821650976,6.234190439397308,6.259284153642728,0.0,0.0470870772937477,-0.05981454008733934,1.2333976205381267,0.2711162688333918,-0.5189872195531434,2.221395837187642,-0.3228725013713929,-0.06953730553826885,0.0,448.20578,448.2141,451.19308,446.39188,-14.72633845271125
0.6000000000000002,0.008696445058807952,-0.00976628922060069,0.4144313753314494,6.214216704772884,6.255114862553963,0.0,0.06531299689229228,-0.09970506838622355,1.3641962127455691,0.32030929030111177,-0.7427733616296505,2.169462683086915,-0.3805611325715736,-0.06939017571751295,0.0,448.0711,448.09442,451.07596,446.24588,-14.66487510728178
0.6600000000000003,0.013237569982020084,-0.017324973203830377,0.5001409748347881,6.1907814424577055,6.250958094870832,0.0,0.08649592219724592,-0.15466490268986188,1.492426328937687,0.3694685629064182,-1.0072557451024569,2.123304994659467,-0.43803236285249414,-0.06905906252184119,0.0,447.90637,447.95135,450.93567,446.068,-14.599670810994425
0.7200000000000003,0.019137582676634447,-0.028693613596689496,0.5934478253601377,6.163897699959737,6.246826551127995,0.0,0.11060447633727385,-0.2270510164882296,1.6173250871140041,0.41804576295532947,-1.3107039240138592,2.063495183063436,-0.49530347671153996,-0.06846223810394583,0.0,448.04858,448.11765,451.10214,446.20108,-14.531870226461972
0.7800000000000004,0.02657195968414205,-0.044990781784213466,0.6941568682395137,6.133577602436407,6.242736798372118,0.0,0.13763518283443343,-0.3192907822817497,1.7390225216359196,0.4665106276241851,-1.6543861789645378,2.0046918978233657,-0.5522789305191004,-0.0675701007693491,0.0,448.0788,448.16492,451.1509,446.21204,-14.462768364599686
0.8400000000000004,0.0357142063516034,-0.06747470642272003,0.8020333470956301,6.099838976982237,6.238704813938128,0.0,0.16752491824519158,-0.4336036928204609,1.8560640408399436,0.5138371114587817,-2.034521913865613,1.9204372107249037,-0.6089144261750052,-0.06646948668162737,0.0,448.15775,448.2597,451.24887,446.26624,-14.393806583038952
0.9000000000000005,0.04673423265533284,-0.09753594758836903,0.916764282950956,6.062702267986017,6.234742811558268,0.0,0.200217666210117,-0.5721798462045167,1.9672922596791267,0.5601691013828779,-2.4505660732642465,1.8155136206020095,-0.6652087785635568,-0.06517552670237146,0.0,448.21286,448.31348,451.3121,446.28723,-14.326610176109465
0.9600000000000005,0.05979791569496212,-0.13669162662370368,1.0379519485176374,6.022188137377912,6.230858073225363,0.0,0.235635097216751,-0.7370425896295246,2.0710369435505216,0.6051403871259947,-2.899538780778904,1.681274273180609,-0.721059949754285,-0.06389983734835204,0.0,448.09662,448.1983,451.20078,446.12378,-14.262988318606547
1.0200000000000005,0.07506545141810057,-0.18657176604699915,1.1650770990534467,5.9783232163606,6.227050100553665,0.0,0.2736669163233332,-0.9299235061707771,2.164916794890292,0.6482430012817423,-3.3762602347519874,1.5058338832670508,-0.7764889072751032,-0.06261316150343418,0.0,448.31912,448.41895,451.42514,446.29004,-14.20494935622633
1.0800000000000005,0.09269290998160123,-0.24891769757608778,1.2975166178738793,5.931132825264225,6.223318835839006,0.0,0.31428636568858176,-1.1528046385698834,2.247842303233508,0.6908876159259185,-3.885027803799534,1.3104058899171986,-0.8315414387768763,-0.06135058629562297,0.0,448.9456,449.05536,452.0605,446.8584,-14.154702270248826
1.1400000000000006,0.11283535899802109,-0.3255893388990719,1.434577646571427,5.880639428860128,6.2196658313008655,0.0,0.35748658063914807,-1.4076518158994638,2.3185734457375755,0.7333955929563649,-4.42538144749709,1.092302249365341,-0.8863118010158955,-0.05996545908868995,0.0,446.88156,447.05444,450.023,444.76465,-14.114627304989877
1.2000000000000006,0.13562845859599482,-0.4184425925357643,1.5752083913245112,5.826861186495549,6.216111713429463,0.0,0.4026219743019258,-1.692297129681163,2.3664362607613785,0.7649084938734224,-4.9258566723588055,0.6962064398606329,-0.9402138623305913,-0.05781416924172684,0.0,444.62915,444.83002,447.73148,442.44244,-14.087344177173826
1.2600000000000007,0.16118188873291056,-0.5292637080157221,1.7179398982329364,5.769851487627152,6.212693491975333,0.0,0.4494727475790409,-2.006622659992848,2.3881710570341226,0.7925594837318272,-5.421970550400393,0.24461988268442195,-0.992838969004726,-0.05533465757878847,0.0,442.724,442.9787,445.84448,440.50223,-14.075804580660218
1.3200000000000007,0.18959519537406094,-0.659844671862362,1.8611534071516194,5.709686679891753,6.209437459707029,0.0,0.49792327453727314,-2.350938607290214,2.382037213576406,0.8181638130876107,-5.920903968253936,-0.23739543340620842,-1.044470188297997,-0.052214259047327856,0.0,440.43344,440.68604,443.50177,438.19202,-14.083128102935897
1.3800000000000008,0.22095488886120607,-0.8119449390110473,2.003054001473537,5.646430659080647,6.206367704331647,0.0,0.5476528901126252,-2.723828257345594,2.3439245019326926,0.8382506373327768,-6.393029374433564,-0.7885271821161378,-1.0939685117069176,-0.049138823144330455,0.0,439.133,439.33737,442.08774,436.84634,-14.112550607899383
1.4400000000000008,0.2553373987896641,-0.9872951257042623,2.1417047502173556,5.580214246637084,6.203470049672211,0.0,0.5986508935338208,-3.125757618205167,2.2731879362687977,0.8581578906494227,-6.870129040336915,-1.3518284157431568,-1.1410394953259273,-0.04665698291545512,0.0,437.02594,437.19083,439.86807,434.68948,-14.167415837434694
1.5000000000000009,0.292805806887486,-1.1875381673121908,2.2749905943937696,5.51118525795092,6.200711178245086,0.0,0.6504838291608036,-3.553295166568634,2.164592662409429,0.8708611122032979,-7.28564953108544,-2.0016161529827565,-1.1856508049122367,-0.04466316246564193,0.0,434.63632,434.71335,437.33502,432.2516,-14.251138550574812
1.560000000000001,0.3334008524159925,-1.4141135618175318,2.400529382321312,5.439495763976961,6.1980501970841715,0.0,0.7028404142060122,-4.0030963819176835,2.01447569757765,0.8784046036944759,-7.641235503691352,-2.7114892224806755,-1.2274071156199766,-0.04373017964673723,0.0,433.2871,433.28485,435.83865,430.87,-14.367187954389877
1.620000000000001,0.37715554877591473,-1.6683297545237061,2.515811781302757,5.365320061969818,6.19542611719924,0.0,0.7557765101962267,-4.474150670001261,1.8222372131473827,0.8869773851265291,-7.976286116519136,-3.431275292665469,-1.2662754089715091,-0.04374363424960444,0.0,431.4536,431.29904,433.85312,428.9531,-14.519034687933589
1.680000000000001,0.42409432997811797,-1.9513070537583668,2.618196964300459,5.2888299437875865,6.192765717078007,0.0,0.8089491180629594,-4.961173178658243,1.5841655961521979,0.8898997816437061,-8.21867689037262,-4.210141376946074,-1.3027897728837379,-0.04555985004698154,0.0,429.9714,429.62216,432.19266,427.2919,-14.710111578637024
1.740000000000001,0.4742283570139418,-2.26388555169887,2.7048853954543954,5.210160791169855,6.1899528439829705,0.0,0.8622619759419283,-5.460123601322165,1.2986755684396447,0.8913974177539319,-8.389731625271942,-5.012898520738978,-1.3378471916747623,-0.0496633615988289,0.0,427.97354,427.3863,429.97797,425.06488,-14.943747311125064
1.8000000000000012,0.5275567393977426,-2.6065748531816326,2.7729574951691447,5.129400061937794,6.186843445374759,0.0,0.9154103939744347,-5.96403104201606,0.9634045853162154,0.8880242415505332,-8.440810795354842,-5.8504779962025415,-1.3715241974037025,-0.05653495098658355,0.0,426.66086,425.85315,428.4585,423.49463,-15.223103545691565
1.8600000000000012,0.5840720876163945,-2.979548155157776,2.819430358828843,5.04662609817321,6.183277712822473,0.0,0.9684821797834886,-6.468673221975594,0.5785815466329921,0.886303850642692,-8.41849668420959,-6.680551594793047,-1.4043724894284182,-0.06595306838264592,0.0,425.05698,424.0649,426.6223,421.5982,-15.551095799623273
1.9200000000000013,0.6437643798168997,-3.3826295604630108,2.841318904744636,4.961888277298872,6.179112269011622,0.0,1.0212980914470149,-6.96665645900802,0.14396567783381872,0.8816447932587321,-8.270727597809035,-7.508670724375622,-1.4364536480730261,-0.07746656263179602,0.0,423.22354,422.09824,424.5663,419.53787,-15.930360062037273
1.9800000000000013,0.7066135013373909,-3.8151981527975054,2.8356641256813346,4.875239440398836,6.174232553672724,0.0,1.0736963179172105,-7.450575815326262,-0.33931736889286257,0.8741632051955214,-7.9986597630808465,-8.311478776412507,-1.4670965317404465,-0.09045224405154462,0.0,421.86426,420.60675,422.90466,417.91306,-16.363132311416322
2.0400000000000014,0.7725947637429436,-4.276244248004068,2.799622866990189,4.786770613542849,6.168551206417813,0.0,1.1256818132214232,-7.914911772030239,-0.8685440167936264,0.8664805258922553,-7.635021292982083,-9.062835940501797,-1.4959180722211811,-0.10489332105646273,0.0,419.91693,418.366,420.61285,415.6876,-16.8511913977985
2.1000000000000014,0.8416711330742311,-4.764336690567475,2.7305359995321847,4.696596316269204,6.1619555448123045,0.0,1.1768368953884425,-8.351198458027165,-1.440257750375855,0.8515233283226783,-7.1331167029078495,-9.748839232663252,-1.5225522494618233,-0.12259774424980235,0.0,417.73706,415.92212,418.09457,413.3305,-17.39581093612059
2.1600000000000015,0.9137832204593727,-5.2775961965649465,2.6260020114030564,4.604861804164152,6.154258507376099,0.0,1.2268388292766768,-8.75301441177847,-2.049363815195862,0.8310318044650147,-6.528904904339231,-10.343563638583504,-1.5459830804043135,-0.14316759071368929,0.0,415.3441,413.21295,415.35678,410.8107,-17.997623908439113
2.2200000000000015,0.9888505955418728,-5.813787630247581,2.483961097059726,4.511769819876914,6.145284522256425,0.0,1.2753057759479725,-9.114973430595352,-2.6895997624492747,0.8039101539424872,-5.841654841778069,-10.828829440755106,-1.5656862739261688,-0.1671278889750808,0.0,412.98138,410.22662,412.42508,408.15466,-18.656616481132815
2.2800000000000016,1.0667688193609148,-6.370400548640343,2.302755498640339,4.417555972502219,6.134798950901782,0.0,1.3218199885228996,-9.433325681040381,-3.353883084796483,0.7696041446865254,-5.1001411590276176,-11.193126391111933,-1.581173886844137,-0.19786501857378838,0.0,410.39545,406.96527,409.31216,405.16467,-19.372134532466237
2.3400000000000016,1.1474057355153986,-6.944739521891781,2.081168914364924,4.322449111208833,6.122407360942745,0.0,1.3658825820123492,-9.705683232436526,-4.0346463903975325,0.7270099499851583,-4.328088776871411,-11.430858772056965,-1.5943090018064563,-0.23578938449199804,0.0,406.9527,403.08188,405.37384,401.58774,-20.14292096756635
2.4000000000000017,1.2305918112727434,-7.533983374685973,1.8184554244900906,4.226635940008542,6.107711345651184,0.0,1.4067441933996363,-9.930265268946988,-4.72384770711221,0.6718521120889938,-3.5364331937437186,-11.536735747145501,-1.602524763887802,-0.27803094314517474,0.0,403.7732,399.5319,401.69968,398.41293,-20.967145993112116
2.4600000000000017,1.3161254282551793,-8.135343371884778,1.514301695207936,4.130442546705924,6.090462214098668,0.0,1.444080262693321,-10.109871611377066,-5.415211410881889,0.6110687643957684,-2.7991131797037805,-11.544003185407243,-1.6046369450745428,-0.32369124353260437,0.0,400.13806,395.77963,397.69525,394.85895,-21.842502866397037
2.520000000000002,1.4037738104727189,-8.746191246724033,1.1687599232001347,4.034229481468223,6.070470984213635,0.0,1.4771804044641441,-10.247029503631694,-6.102876051486365,0.538368984578518,-2.110713924956332,-11.461317948631576,-1.6014916698906916,-0.3698222967804356,0.0,396.1399,391.78384,393.42868,390.99683,-22.76644150669206
2.580000000000002,1.4932606985208274,-9.364092038489064,0.782188346863667,3.938303516645176,6.047716165198283,0.0,1.5053122876647247,-10.345580367782095,-6.78255095371205,0.45365870528085633,-1.4902936608874149,-11.316648455937795,-1.5938712789261116,-0.41501530387073426,0.0,391.39716,387.08008,388.59387,386.4089,-23.73623480585102
2.640000000000002,1.5842584475428465,-9.986841079927453,0.3551725682059514,3.8428946228970773,6.022257153753456,0.0,1.5275093760339806,-10.409292064654524,-7.450964196417606,0.35356893393086436,-0.9340920174947622,-11.127525046693961,-1.5836665536517285,-0.4587494712794737,0.0,386.316,382.11728,383.30838,381.3314,-24.74908832651409
