time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,x_accel,y_accel,z_accel,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.45428,433.2701,433.5643,433.6986,0
0.06,2.99992037554427e-08,2.5695429841062788e-08,0.0026795727185725884,3.240977960139446e-05,6.2831422766851155,0.0,3.1205049653129394e-06,2.5053364093875542e-06,0.08931557296712642,0.00015903986300986372,0.0001236616561014096,1.4884465312504112,0.0015992667277964037,-0.002191676208180523,0.0,327.43243,326.77902,328.2969,329.34933,-14.998749537379052
0.12000000000000001,1.0398268675764592e-06,8.745065579267957e-07,0.0020208687804715414,0.0003334620743853378,6.282899135254757,0.0,4.114372339904986e-05,3.763208130168372e-05,-0.11126709033765371,0.0010735122436548875,0.0010978620594133271,-3.3429277318729773,0.011101316849399278,-0.008060458581566645,0.0,290.32574,289.1461,290.17325,291.27536,-14.99718217198868
